2307081549;TO;99;99;9;España                                            ;60314;35149977;34752905;09887;21807781;06275;12944646;03724;00098866;00045;00123859;00056;350;0002;PSOE                                                   ;06420282;02960;125;0005;PP                                                     ;04747834;02189;088;0006;VOX                                                    ;03381446;01559;052;0010;SUMAR                                                  ;02807748;01294;034;0050;ERC                                                    ;00834826;00384;013;0001;FO                                                     ;01468571;00677;010;0057;JXCAT - JUNTS                                          ;00498068;00229;008;0075;EAJ-PNV                                                ;00357229;00164;007;0071;EH Bildu                                               ;00259313;00119;005;0053;CUP-PR                                                 ;00219985;00101;002;0031;CCa                                                    ;00117171;00054;002;0074;U.P.N.                                                 ;00091324;00042;002;0065;B.N.G.                                                 ;00105600;00048;001;0023;EXISTE                                                 ;00037289;00017;001;0007;PACMA                                                  ;00107711;00049;000;0055;PDeCAT-E-CiU                                           ;00025057;00011;000;0017;XH                                                     ;00016416;00007;000;0015;PCTE                                                   ;00014129;00006;000;0032;NC-bc                                                  ;00010322;00004;000;0014;ESCAÑOS EN BLANCO                                      ;00010277;00004;000;0073;GBAI                                                   ;00010261;00004;000;0084;CpM                                                    ;00008393;00003;000;0039;U.P.L.                                                 ;00007830;00003;000;0019;FE de las JONS                                         ;00005643;00002;000;0035;XAV                                                    ;00004701;00002;000;0009;RECORTES CERO                                          ;00004496;00002;000;0013;CJ                                                     ;00002143;00001;000;0003;PUM+J                                                  ;00002106;00001;000;0024;PAR                                                    ;00001517;00001;000;0012;ADELANTE ANDALUCÍA                                     ;00001206;00001;000;0043;SY                                                     ;00001057;00001;000;0034;AHORA CANARIAS-PCPC                                    ;00000866;00001;000;0008;LB                                                     ;00000662;00001;000;0062;BQEX                                                   ;00000525;00001;000;0070;PH                                                     ;00000341;00001;000;0081;PARTIDO AUTÓNOMOS                                      ;00000333;00001;000;0027;ESPAÑA VACIADA                                         ;00000280;00001;000;0079; +RDS+                                                 ;00000244;00001;000;0018;JM+                                                    ;00000160;00001;000;0038;PREPAL                                                 ;00000131;00001;000;0060;EVR                                                    ;00000110;00001;000;0042;3e                                                     ;00000110;00001;000;0004;ALM                                                    ;00000095;00001;000;0028;ASTURIAS EXISTE EV                                     ;00000090;00001;000;0016;JxG                                                    ;00000088;00001;000;0037;EV-PCAS-TC                                             ;00000083;00001;000;0083;EVB                                                    ;00000079;00001;000;0080;POR MI REGIÓN                                          ;00000062;00001;000;0036;VB                                                     ;00000048;00001;000;0020;F.I.A.                                                 ;00000036;00001;000;0044;Ud.Ca                                                  ;00000023;00001;000;0026;PUEDE                                                  ;00000016;00001;000;0045;FUERZA CÍVICA                                          ;00000003;00001;000;0061;UNIDOS SI                                              ;00000003;00001;000;0069;CCD                                                    ;00000000;00000;000;0041;GITV                                                   ;00000000;00000;000;0063;Somos Cc                                               ;00000000;00000;000;0040;VP                                                     ;00000000;00000;000;0046;Zsi                                                    ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2307081549;CM;01;99;9;Andalucía                                         ;10280;06400578;06376503;09962;03961329;06212;02415174;03787;00027600;00070;00040109;00101;061;0002;PSOE                                                   ;01359926;03468;025;0005;PP                                                     ;00836464;02133;015;0006;VOX                                                    ;00829701;02115;012;0011;SUMAR                                                  ;00519555;01324;006;0001;FO                                                     ;00299595;00764;003;0007;PACMA                                                  ;00025778;00065;000;0017;XH                                                     ;00016416;00041;000;0019;FE de las JONS                                         ;00001522;00003;000;0012;ADELANTE ANDALUCÍA                                     ;00001206;00003;000;0013;CJ                                                     ;00001062;00002;000;0009;RECORTES CERO                                          ;00000765;00001;000;0015;PCTE                                                   ;00000506;00001;000;0003;PUM+J                                                  ;00000464;00001;000;0014;ESCAÑOS EN BLANCO                                      ;00000296;00001;000;0018;JM+                                                    ;00000160;00001;000;0004;ALM                                                    ;00000095;00001;000;0016;JxG                                                    ;00000088;00001;000;0008;LB                                                     ;00000021;00001;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2307081549;CM;02;99;9;Aragón                                            ;02198;00980006;00960837;09804;00635745;06616;00325092;03383;00003196;00050;00002505;00039;013;0002;PSOE                                                   ;00199787;03154;006;0005;PP                                                     ;00155602;02457;004;0006;VOX                                                    ;00110679;01747;001;0021;SUMAR ARAGÓN                                           ;00068321;01078;001;0023;EXISTE                                                 ;00037289;00588;001;0001;FO                                                     ;00054077;00853;000;0024;PAR                                                    ;00001517;00023;000;0007;PACMA                                                  ;00001415;00022;000;0014;ESCAÑOS EN BLANCO                                      ;00000638;00010;000;0015;PCTE                                                   ;00000362;00005;000;0019;FE de las JONS                                         ;00000178;00002;000;0009;RECORTES CERO                                          ;00000081;00001;000;0003;PUM+J                                                  ;00000062;00001;000;0020;F.I.A.                                                 ;00000036;00001;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2307081549;CM;03;99;9;Principado de Asturias                            ;01528;00835595;00832489;09962;00494599;05941;00337890;04058;00003974;00080;00002390;00048;007;0002;PSOE                                                   ;00172229;03499;003;0005;PP                                                     ;00119584;02429;002;0010;SUMAR                                                  ;00081217;01650;001;0006;VOX                                                    ;00080765;01640;001;0001;FO                                                     ;00032251;00655;000;0007;PACMA                                                  ;00001506;00030;000;0009;RECORTES CERO                                          ;00000336;00006;000;0003;PUM+J                                                  ;00000177;00003;000;0028;ASTURIAS EXISTE EV                                     ;00000090;00001;000;0015;PCTE                                                   ;00000064;00001;000;0026;PUEDE                                                  ;00000016;00001;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2307081549;CM;04;99;9;Illes Balears                                     ;01249;00795905;00795518;09995;00413866;05202;00381652;04797;00002244;00054;00002055;00049;008;0029;PSIB-PSOE                                              ;00112352;02728;002;0005;PP                                                     ;00100872;02449;002;0030;MÉS PER MALLORCA-SUMAR                                 ;00078963;01917;002;0006;VOX                                                    ;00074978;01820;002;0001;FO                                                     ;00030468;00739;000;0015;PCTE                                                   ;00008059;00195;000;0007;PACMA                                                  ;00003544;00086;000;0009;RECORTES CERO                                          ;00000331;00008;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2307081549;CM;05;99;9;Canarias                                          ;02943;01617293;01605756;09928;00836392;05208;00769364;04791;00003454;00041;00004790;00057;015;0002;PSOE                                                   ;00264326;03178;006;0005;PP                                                     ;00190318;02288;004;0033;SUMAR                                                  ;00131556;01581;002;0031;CCa                                                    ;00117171;01408;002;0006;VOX                                                    ;00061234;00736;001;0001;FO                                                     ;00044973;00540;000;0032;NC-bc                                                  ;00010322;00124;000;0007;PACMA                                                  ;00006696;00080;000;0034;AHORA CANARIAS-PCPC                                    ;00000866;00010;000;0003;PUM+J                                                  ;00000375;00004;000;0009;RECORTES CERO                                          ;00000311;00003;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2307081549;CM;06;99;9;Cantabria                                         ;00777;00466607;00462580;09913;00241038;05210;00221542;04789;00000395;00016;00001060;00043;005;0005;PP                                                     ;00079962;03332;002;0002;PSOE                                                   ;00072616;03025;002;0006;VOX                                                    ;00045801;01908;001;0010;SUMAR                                                  ;00026106;01087;000;0001;FO                                                     ;00014441;00601;000;0007;PACMA                                                  ;00000423;00017;000;0015;PCTE                                                   ;00000188;00007;000;0009;RECORTES CERO                                          ;00000046;00001;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
